Date,Symbol,Open,High,Low,Close,Volume
2020-02-28 01-PM,ETHUSD,217.56,224.87,216.02,223.29,4227012.54
2020-02-28 12-PM,ETHUSD,220.47,220.93,213.63,217.56,5066111.85
2020-02-28 11-AM,ETHUSD,221.31,222.6,219.11,220.47,1624293.67
2020-02-28 10-AM,ETHUSD,219.45,222.06,216.76,221.31,3184654.78
2020-02-28 09-AM,ETHUSD,223.65,223.9,217.68,219.45,3156217.57
2020-02-28 08-AM,ETHUSD,224.0,226.85,223.65,223.65,894551.43
2020-02-28 07-AM,ETHUSD,226.15,226.42,222.75,224.0,1890398.56
2020-02-28 06-AM,ETHUSD,227.32,227.86,225.34,226.15,1523220.19
2020-02-28 05-AM,ETHUSD,229.0,229.74,226.41,227.32,2328108.63
2020-02-28 04-AM,ETHUSD,229.85,230.99,227.93,229.0,1338002.1
2020-02-28 03-AM,ETHUSD,232.16,233.37,228.49,229.85,2494692.5
2020-02-28 02-AM,ETHUSD,233.11,234.9,230.29,232.16,2951335.3
2020-02-28 01-AM,ETHUSD,230.3,233.93,227.87,233.11,2329897.11
2020-02-28 12-AM,ETHUSD,227.63,231.8,226.61,230.3,3189259.97
2020-02-27 11-PM,ETHUSD,228.25,229.57,223.96,227.63,2858135.2
2020-02-27 10-PM,ETHUSD,226.37,228.91,222.2,228.25,3119310.92
2020-02-27 09-PM,ETHUSD,232.62,233.47,225.11,226.37,3542551.69
2020-02-27 08-PM,ETHUSD,234.68,234.95,231.86,232.62,1389044.56
2020-02-27 07-PM,ETHUSD,233.61,235.5,231.02,234.68,2572518.48
2020-02-27 06-PM,ETHUSD,235.97,236.88,233.06,233.61,2572534.42
2020-02-27 05-PM,ETHUSD,236.67,238.41,234.81,235.97,2543599.58
2020-02-27 04-PM,ETHUSD,231.14,239.0,231.13,236.67,8127792.64
2020-02-27 03-PM,ETHUSD,230.16,232.85,229.74,231.14,2619001.49
2020-02-27 02-PM,ETHUSD,228.92,231.83,228.02,230.16,2203158.44
2020-02-27 01-PM,ETHUSD,226.73,229.79,225.78,228.92,1299229.76
2020-02-27 12-PM,ETHUSD,226.76,233.28,225.15,226.73,4397253.55
2020-02-27 11-AM,ETHUSD,227.83,228.89,224.9,226.76,755781.18
2020-02-27 10-AM,ETHUSD,223.81,227.94,223.23,227.83,1597038.59
2020-02-27 09-AM,ETHUSD,227.9,230.61,223.33,223.81,1832633.75
2020-02-27 08-AM,ETHUSD,225.32,231.12,224.39,227.9,2706700.91
2020-02-27 07-AM,ETHUSD,223.67,226.07,222.74,225.32,1897789.99
2020-02-27 06-AM,ETHUSD,221.3,224.88,220.44,223.67,1525521.69
2020-02-27 05-AM,ETHUSD,218.24,221.93,218.01,221.3,2055312.21
2020-02-27 04-AM,ETHUSD,218.59,219.38,216.65,218.24,1617534.38
2020-02-27 03-AM,ETHUSD,216.98,219.84,214.29,218.59,2468024.81
2020-02-27 02-AM,ETHUSD,218.07,219.87,214.29,216.98,4365571.46
2020-02-27 01-AM,ETHUSD,216.33,220.0,209.26,218.07,10525478.64
2020-02-27 12-AM,ETHUSD,223.5,223.85,215.08,216.33,7962364.76
2020-02-26 11-PM,ETHUSD,225.14,228.0,223.3,223.5,1947248.22
2020-02-26 10-PM,ETHUSD,223.6,228.31,221.67,225.14,1875807.51
2020-02-26 09-PM,ETHUSD,227.91,229.67,223.6,223.6,1720789.31
2020-02-26 08-PM,ETHUSD,229.45,231.5,226.51,227.91,2301955.34
2020-02-26 07-PM,ETHUSD,231.66,231.96,226.33,229.45,3735154.99
2020-02-26 06-PM,ETHUSD,222.14,232.52,221.48,231.66,6329168.24
2020-02-26 05-PM,ETHUSD,221.69,223.51,219.0,222.14,6008134.3
2020-02-26 04-PM,ETHUSD,226.01,228.27,215.5,221.69,19074673.6
2020-02-26 03-PM,ETHUSD,231.05,231.58,225.55,226.01,6033328.52
2020-02-26 02-PM,ETHUSD,233.8,235.24,229.17,231.05,5623523.78
2020-02-26 01-PM,ETHUSD,240.44,240.49,231.5,233.8,2585467.1
2020-02-26 12-PM,ETHUSD,235.07,241.22,231.32,240.44,4434501.01
2020-02-26 11-AM,ETHUSD,237.15,237.27,234.47,235.07,1220453.98
2020-02-26 10-AM,ETHUSD,234.7,237.76,234.14,237.15,1360624.55
2020-02-26 09-AM,ETHUSD,237.98,238.24,234.68,234.7,1956038.5
2020-02-26 08-AM,ETHUSD,237.45,239.62,234.64,237.98,3059977.32
2020-02-26 07-AM,ETHUSD,241.43,241.59,236.75,237.45,1027651.91
2020-02-26 06-AM,ETHUSD,240.38,241.98,239.65,241.43,1696395.78
2020-02-26 05-AM,ETHUSD,240.09,240.49,238.09,240.38,1263831.69
2020-02-26 04-AM,ETHUSD,238.54,240.69,236.67,240.09,2152214.88
2020-02-26 03-AM,ETHUSD,239.48,239.57,236.8,238.54,2270031.99
2020-02-26 02-AM,ETHUSD,239.47,240.96,234.0,239.48,6058081.15
2020-02-26 01-AM,ETHUSD,246.51,247.51,239.04,239.47,4861525.33
2020-02-26 12-AM,ETHUSD,246.5,250.84,244.39,246.51,2885959.35
2020-02-25 11-PM,ETHUSD,251.72,251.82,245.77,246.5,1067192.23
2020-02-25 10-PM,ETHUSD,250.2,253.0,249.38,251.72,1171448.98
2020-02-25 09-PM,ETHUSD,248.37,251.78,244.44,250.2,3588221.86
2020-02-25 08-PM,ETHUSD,249.82,250.13,246.11,248.37,1917825.23
2020-02-25 07-PM,ETHUSD,251.75,251.82,248.68,249.82,2212296.34
2020-02-25 06-PM,ETHUSD,248.84,252.83,248.52,251.75,953440.73
2020-02-25 05-PM,ETHUSD,246.96,251.14,246.05,248.84,2318346.57
2020-02-25 04-PM,ETHUSD,251.43,254.71,245.78,246.96,4150013.86
2020-02-25 03-PM,ETHUSD,253.44,254.48,249.9,251.43,3502621.3
2020-02-25 02-PM,ETHUSD,259.3,259.3,251.46,253.44,4186037.8
2020-02-25 01-PM,ETHUSD,261.19,262.15,258.93,259.3,992765.15
2020-02-25 12-PM,ETHUSD,262.6,265.01,260.72,261.19,887689.6
2020-02-25 11-AM,ETHUSD,258.91,263.4,255.83,262.6,1222430.22
2020-02-25 10-AM,ETHUSD,258.99,260.45,258.27,258.91,517270.79
2020-02-25 09-AM,ETHUSD,258.31,261.29,258.05,258.99,712942.95
2020-02-25 08-AM,ETHUSD,257.76,260.25,256.6,258.31,733258.98
2020-02-25 07-AM,ETHUSD,258.3,258.4,255.51,257.76,608075.94
2020-02-25 06-AM,ETHUSD,259.74,260.39,255.27,258.3,1884184.63
2020-02-25 05-AM,ETHUSD,261.04,261.95,258.3,259.74,1516876.63
2020-02-25 04-AM,ETHUSD,261.78,262.55,261.0,261.04,720099.73
2020-02-25 03-AM,ETHUSD,263.25,264.29,261.69,261.78,481367.6
2020-02-25 02-AM,ETHUSD,261.97,263.98,260.62,263.25,986933.21
2020-02-25 01-AM,ETHUSD,263.67,265.0,261.6,261.97,548451.72
2020-02-25 12-AM,ETHUSD,265.31,266.24,261.16,263.67,1202561.59
2020-02-24 11-PM,ETHUSD,263.71,266.47,262.17,265.31,902028.03
2020-02-24 10-PM,ETHUSD,261.99,264.72,261.65,263.71,1061664.71
2020-02-24 09-PM,ETHUSD,261.56,262.47,259.31,261.99,1919087.84
2020-02-24 08-PM,ETHUSD,263.04,264.99,261.18,261.56,2052709.65
2020-02-24 07-PM,ETHUSD,262.22,265.56,261.26,263.04,2661536.8
2020-02-24 06-PM,ETHUSD,264.22,264.22,256.06,262.22,5538066.04
2020-02-24 05-PM,ETHUSD,267.61,268.12,263.02,264.22,3137450.78
2020-02-24 04-PM,ETHUSD,267.77,270.62,266.48,267.61,1999215.06
2020-02-24 03-PM,ETHUSD,268.65,269.85,266.12,267.77,2668340.38
2020-02-24 02-PM,ETHUSD,269.12,272.58,268.14,268.65,1985625.25
2020-02-24 01-PM,ETHUSD,270.81,271.67,268.81,269.12,1607620.1
2020-02-24 12-PM,ETHUSD,272.18,273.64,270.66,270.81,1453352.8
2020-02-24 11-AM,ETHUSD,267.69,274.77,266.78,272.18,2458044.32
2020-02-24 10-AM,ETHUSD,266.32,267.99,265.41,267.69,868753.27
2020-02-24 09-AM,ETHUSD,267.97,268.1,265.51,266.32,1414533.75
2020-02-24 08-AM,ETHUSD,267.97,268.56,267.02,267.97,890645.33
2020-02-24 07-AM,ETHUSD,267.04,268.03,264.01,267.97,1881595.18
2020-02-24 06-AM,ETHUSD,268.93,268.96,266.65,267.04,1507740.62
2020-02-24 05-AM,ETHUSD,268.09,269.2,267.24,268.93,885938.01
2020-02-24 04-AM,ETHUSD,268.5,268.5,265.94,268.09,2241108.76
2020-02-24 03-AM,ETHUSD,268.47,269.63,266.23,268.5,1779799.41
2020-02-24 02-AM,ETHUSD,272.99,275.02,265.85,268.47,5171544.49
2020-02-24 01-AM,ETHUSD,276.91,276.94,272.98,272.99,2740320.64
2020-02-24 12-AM,ETHUSD,275.48,278.13,274.28,276.91,3736389.76
2020-02-23 11-PM,ETHUSD,273.31,276.62,273.02,275.48,3234640.96
2020-02-23 10-PM,ETHUSD,271.96,273.71,270.52,273.31,1296236.48
2020-02-23 09-PM,ETHUSD,270.73,272.0,270.73,271.96,528411.53
2020-02-23 08-PM,ETHUSD,271.46,271.51,270.03,270.73,787221.32
2020-02-23 07-PM,ETHUSD,271.72,272.41,271.05,271.46,679080.36
2020-02-23 06-PM,ETHUSD,271.32,272.36,270.62,271.72,744174.89
2020-02-23 05-PM,ETHUSD,270.86,272.6,270.51,271.32,458618.08
2020-02-23 04-PM,ETHUSD,270.64,272.02,269.62,270.86,513270.26
2020-02-23 03-PM,ETHUSD,273.09,273.89,270.13,270.64,939105.69
2020-02-23 02-PM,ETHUSD,271.74,273.7,271.16,273.09,1107861.01
2020-02-23 01-PM,ETHUSD,270.68,272.88,270.4,271.74,442267.29
2020-02-23 12-PM,ETHUSD,269.18,271.35,269.08,270.68,550438.01
2020-02-23 11-AM,ETHUSD,271.11,272.28,268.26,269.18,1033600.68
2020-02-23 10-AM,ETHUSD,273.06,275.79,270.99,271.11,1308037.95
2020-02-23 09-AM,ETHUSD,271.79,274.1,271.38,273.06,2201506.19
2020-02-23 08-AM,ETHUSD,271.27,272.0,270.43,271.79,983901.94
2020-02-23 07-AM,ETHUSD,271.94,272.5,270.65,271.27,1152091.11
2020-02-23 06-AM,ETHUSD,269.58,272.77,269.29,271.94,2297885.14
2020-02-23 05-AM,ETHUSD,266.79,270.45,266.53,269.58,1574858.57
2020-02-23 04-AM,ETHUSD,266.08,269.3,266.08,266.79,3297506.96
2020-02-23 03-AM,ETHUSD,263.69,267.0,263.31,266.08,1465531.73
2020-02-23 02-AM,ETHUSD,262.43,263.77,262.12,263.69,344619.96
2020-02-23 01-AM,ETHUSD,263.98,264.0,261.53,262.43,457314.69
2020-02-23 12-AM,ETHUSD,262.08,264.0,261.94,263.98,857365.56
2020-02-22 11-PM,ETHUSD,262.39,262.74,261.1,262.08,650191.73
2020-02-22 10-PM,ETHUSD,263.34,263.37,261.8,262.39,418108.53
2020-02-22 09-PM,ETHUSD,262.03,263.34,262.03,263.34,333556.99
2020-02-22 08-PM,ETHUSD,261.3,263.15,261.29,262.03,402175.22
2020-02-22 07-PM,ETHUSD,262.05,263.15,261.17,261.3,530870.3
2020-02-22 06-PM,ETHUSD,262.58,262.58,260.5,262.05,701712.11
2020-02-22 05-PM,ETHUSD,262.4,263.87,260.86,262.58,589613.71
2020-02-22 04-PM,ETHUSD,261.37,262.85,258.96,262.4,1136142.73
2020-02-22 03-PM,ETHUSD,262.27,262.47,260.26,261.37,528300.98
2020-02-22 02-PM,ETHUSD,262.95,263.8,261.89,262.27,390851.81
2020-02-22 01-PM,ETHUSD,262.89,264.11,262.15,262.95,488718.66
2020-02-22 12-PM,ETHUSD,262.43,264.62,261.99,262.89,640315.02
2020-02-22 11-AM,ETHUSD,259.94,262.48,259.94,262.43,562503.66
2020-02-22 10-AM,ETHUSD,259.02,260.58,258.89,259.94,422681.44
2020-02-22 09-AM,ETHUSD,260.45,260.45,258.1,259.02,513459.28
2020-02-22 08-AM,ETHUSD,258.88,261.44,258.35,260.45,797607.42
2020-02-22 07-AM,ETHUSD,258.38,260.09,256.95,258.88,726415.36
2020-02-22 06-AM,ETHUSD,260.88,260.95,256.3,258.38,1737864.3
2020-02-22 05-AM,ETHUSD,261.31,263.1,260.23,260.88,580958.59
2020-02-22 04-AM,ETHUSD,262.87,262.95,260.59,261.31,1071920.09
2020-02-22 03-AM,ETHUSD,262.7,264.77,262.7,262.87,912698.36
2020-02-22 02-AM,ETHUSD,263.33,263.85,261.99,262.7,1006785.24
2020-02-22 01-AM,ETHUSD,265.68,265.7,263.12,263.33,747335.43
2020-02-22 12-AM,ETHUSD,265.8,267.04,264.55,265.68,798958.08
2020-02-21 11-PM,ETHUSD,264.07,267.03,263.08,265.8,1459110.67
2020-02-21 10-PM,ETHUSD,263.18,264.56,262.0,264.07,645191.14
2020-02-21 09-PM,ETHUSD,264.37,264.49,262.21,263.18,1261352.83
2020-02-21 08-PM,ETHUSD,264.51,265.85,260.0,264.37,2850628.96
2020-02-21 07-PM,ETHUSD,266.05,266.81,263.07,264.51,1487486.07
2020-02-21 06-PM,ETHUSD,266.13,267.15,265.56,266.05,655081.27
2020-02-21 05-PM,ETHUSD,267.56,268.41,265.41,266.13,1152329.7
2020-02-21 04-PM,ETHUSD,265.53,268.71,263.21,267.56,1835701.88
2020-02-21 03-PM,ETHUSD,262.9,265.86,262.34,265.53,956818.88
2020-02-21 02-PM,ETHUSD,265.41,266.24,262.53,262.9,840063.57
2020-02-21 01-PM,ETHUSD,266.33,266.33,263.59,265.41,1543610.27
2020-02-21 12-PM,ETHUSD,262.16,267.14,262.12,266.33,2474984.24
2020-02-21 11-AM,ETHUSD,261.29,263.61,261.26,262.16,1382608.66
2020-02-21 10-AM,ETHUSD,260.89,262.24,259.92,261.29,647484.19
2020-02-21 09-AM,ETHUSD,258.96,261.06,257.94,260.89,1173787.25
2020-02-21 08-AM,ETHUSD,260.47,261.72,257.92,258.96,977087.23
2020-02-21 07-AM,ETHUSD,261.02,261.59,258.98,260.47,1171622.35
2020-02-21 06-AM,ETHUSD,261.53,262.35,260.42,261.02,873712.0
2020-02-21 05-AM,ETHUSD,261.25,262.81,260.15,261.53,1561013.08
2020-02-21 04-AM,ETHUSD,262.57,264.36,260.79,261.25,1465177.12
2020-02-21 03-AM,ETHUSD,259.43,263.33,258.63,262.57,1828235.42
2020-02-21 02-AM,ETHUSD,260.46,262.76,257.39,259.43,4038774.41
2020-02-21 01-AM,ETHUSD,256.47,260.7,255.13,260.46,1426963.34
2020-02-21 12-AM,ETHUSD,257.4,257.72,254.1,256.47,1862983.74
2020-02-20 11-PM,ETHUSD,259.29,261.0,257.01,257.4,1694253.47
2020-02-20 10-PM,ETHUSD,259.34,262.45,257.94,259.29,2296517.3
2020-02-20 09-PM,ETHUSD,256.99,259.38,255.27,259.34,1321685.86
2020-02-20 08-PM,ETHUSD,256.02,257.45,254.08,256.99,1911934.48
2020-02-20 07-PM,ETHUSD,253.48,257.15,253.48,256.02,1224534.01
2020-02-20 06-PM,ETHUSD,253.07,255.33,251.29,253.48,1490462.77
2020-02-20 05-PM,ETHUSD,256.93,258.22,250.68,253.07,3322411.9
2020-02-20 04-PM,ETHUSD,255.12,260.09,245.25,256.93,6266130.09
2020-02-20 03-PM,ETHUSD,257.54,258.71,254.31,255.12,2112273.24
2020-02-20 02-PM,ETHUSD,256.42,259.53,253.86,257.54,4201256.58
2020-02-20 01-PM,ETHUSD,250.95,256.93,246.67,256.42,4959784.33
2020-02-20 12-PM,ETHUSD,253.38,255.9,248.6,250.95,1994720.09
2020-02-20 11-AM,ETHUSD,257.95,258.61,252.18,253.38,1165997.41
2020-02-20 10-AM,ETHUSD,258.3,259.2,256.72,257.95,856044.79
2020-02-20 09-AM,ETHUSD,256.79,258.5,254.25,258.3,750395.33
2020-02-20 08-AM,ETHUSD,260.84,260.87,253.64,256.79,1941291.52
2020-02-20 07-AM,ETHUSD,261.81,262.02,259.41,260.84,745804.39
2020-02-20 06-AM,ETHUSD,259.23,261.83,258.48,261.81,620176.97
2020-02-20 05-AM,ETHUSD,260.3,260.75,257.18,259.23,1431432.61
2020-02-20 04-AM,ETHUSD,260.74,261.36,258.83,260.3,2121901.63
2020-02-20 03-AM,ETHUSD,261.29,262.83,260.64,260.74,1055880.7
2020-02-20 02-AM,ETHUSD,261.75,262.19,257.42,261.29,4052389.47
2020-02-20 01-AM,ETHUSD,262.45,263.25,260.76,261.75,1528475.64
2020-02-20 12-AM,ETHUSD,258.66,264.26,257.0,262.45,3098062.32
2020-02-19 11-PM,ETHUSD,264.88,265.0,257.81,258.66,4529342.39
2020-02-19 10-PM,ETHUSD,262.59,266.89,255.18,264.88,6652440.57
2020-02-19 09-PM,ETHUSD,275.37,275.63,250.0,262.59,12085035.32
2020-02-19 08-PM,ETHUSD,277.38,278.13,270.0,275.37,5229834.74
2020-02-19 07-PM,ETHUSD,281.77,281.93,276.99,277.38,1657631.62
2020-02-19 06-PM,ETHUSD,281.0,282.44,280.01,281.77,1778107.32
2020-02-19 05-PM,ETHUSD,282.19,287.13,279.22,281.0,5022894.86
2020-02-19 04-PM,ETHUSD,279.93,283.72,279.32,282.19,2574738.2
2020-02-19 03-PM,ETHUSD,279.57,280.48,278.94,279.93,1534023.67
2020-02-19 02-PM,ETHUSD,279.6,281.0,278.91,279.57,1196237.06
2020-02-19 01-PM,ETHUSD,280.07,281.15,278.58,279.6,710329.26
2020-02-19 12-PM,ETHUSD,283.62,284.7,278.21,280.07,1825663.32
2020-02-19 11-AM,ETHUSD,280.65,283.77,280.52,283.62,1345312.09
2020-02-19 10-AM,ETHUSD,279.26,281.95,277.23,280.65,1994167.96
2020-02-19 09-AM,ETHUSD,283.33,283.33,278.0,279.26,1930780.46
2020-02-19 08-AM,ETHUSD,277.0,283.33,275.01,283.33,2235942.98
2020-02-19 07-AM,ETHUSD,277.98,278.94,275.76,277.0,1062541.51
2020-02-19 06-AM,ETHUSD,280.99,280.99,276.0,277.98,1147004.24
2020-02-19 05-AM,ETHUSD,279.1,281.58,279.0,280.99,676444.69
2020-02-19 04-AM,ETHUSD,280.75,281.09,278.51,279.1,1344032.54
2020-02-19 03-AM,ETHUSD,281.93,281.97,280.03,280.75,976499.62
2020-02-19 02-AM,ETHUSD,279.22,283.25,279.22,281.93,1237613.86
2020-02-19 01-AM,ETHUSD,278.7,281.65,278.6,279.22,2725941.35
2020-02-19 12-AM,ETHUSD,283.31,283.6,277.82,278.7,2930599.1
2020-02-18 11-PM,ETHUSD,281.5,285.5,281.5,283.31,3173640.68
2020-02-18 10-PM,ETHUSD,281.58,281.72,278.75,281.5,1169085.69
2020-02-18 09-PM,ETHUSD,284.62,286.87,277.02,281.58,3925727.58
2020-02-18 08-PM,ETHUSD,285.3,286.5,282.0,284.62,4098813.39
2020-02-18 07-PM,ETHUSD,280.97,286.0,280.12,285.3,2257214.51
2020-02-18 06-PM,ETHUSD,281.47,284.89,280.01,280.97,2445908.19
2020-02-18 05-PM,ETHUSD,281.26,282.67,278.88,281.47,2551228.93
2020-02-18 04-PM,ETHUSD,274.73,283.07,273.94,281.26,6221679.65
2020-02-18 03-PM,ETHUSD,266.13,275.54,266.13,274.73,5611186.41
2020-02-18 02-PM,ETHUSD,263.48,266.7,262.07,266.13,1461977.68
2020-02-18 01-PM,ETHUSD,264.25,265.33,259.24,263.48,2744159.53
2020-02-18 12-PM,ETHUSD,268.02,268.18,263.38,264.25,1088850.59
2020-02-18 11-AM,ETHUSD,267.34,268.43,265.66,268.02,1035869.4
2020-02-18 10-AM,ETHUSD,264.75,267.57,262.57,267.34,886697.79
2020-02-18 09-AM,ETHUSD,267.64,267.64,262.37,264.75,2053506.1
2020-02-18 08-AM,ETHUSD,269.16,269.16,267.5,267.64,566763.82
2020-02-18 07-AM,ETHUSD,267.57,270.0,266.73,269.16,613333.36
2020-02-18 06-AM,ETHUSD,269.08,269.78,266.28,267.57,1123077.58
2020-02-18 05-AM,ETHUSD,271.38,271.83,268.34,269.08,1081036.65
2020-02-18 04-AM,ETHUSD,269.2,271.83,268.11,271.38,2588945.2
2020-02-18 03-AM,ETHUSD,268.24,271.0,267.12,269.2,2630208.54
2020-02-18 02-AM,ETHUSD,269.27,271.66,267.95,268.24,2234063.91
2020-02-18 01-AM,ETHUSD,265.66,272.0,265.61,269.27,4532625.58
2020-02-18 12-AM,ETHUSD,268.03,268.94,263.71,265.66,1687723.78
2020-02-17 11-PM,ETHUSD,261.15,269.0,260.53,268.03,3808338.85
2020-02-17 10-PM,ETHUSD,260.09,261.5,259.0,261.15,1209349.34
2020-02-17 09-PM,ETHUSD,258.57,261.9,257.82,260.09,996183.77
2020-02-17 08-PM,ETHUSD,260.92,262.74,257.75,258.57,1679593.49
2020-02-17 07-PM,ETHUSD,259.32,262.25,258.11,260.92,1300951.5
2020-02-17 06-PM,ETHUSD,259.24,260.0,256.59,259.32,855084.25
2020-02-17 05-PM,ETHUSD,261.65,262.74,255.01,259.24,1736664.72
2020-02-17 04-PM,ETHUSD,256.81,263.49,255.32,261.65,3784336.07
2020-02-17 03-PM,ETHUSD,252.52,259.0,250.19,256.81,3608459.08
2020-02-17 02-PM,ETHUSD,245.78,253.97,243.78,252.52,2692301.93
2020-02-17 01-PM,ETHUSD,249.08,250.79,244.82,245.78,1700794.8
2020-02-17 12-PM,ETHUSD,248.61,252.0,247.52,249.08,1019045.06
2020-02-17 11-AM,ETHUSD,247.71,251.45,242.92,248.61,4210213.96
2020-02-17 10-AM,ETHUSD,251.31,251.49,245.42,247.71,1494743.99
2020-02-17 09-AM,ETHUSD,252.2,253.86,250.35,251.31,1137054.75
2020-02-17 08-AM,ETHUSD,248.78,252.79,247.79,252.2,850846.99
2020-02-17 07-AM,ETHUSD,249.28,253.17,248.19,248.78,1431796.56
2020-02-17 06-AM,ETHUSD,249.88,253.83,248.47,249.28,1258077.21
2020-02-17 05-AM,ETHUSD,246.03,252.0,245.82,249.88,2684269.95
2020-02-17 04-AM,ETHUSD,249.79,249.79,242.36,246.03,5308897.95
2020-02-17 03-AM,ETHUSD,252.62,253.57,246.5,249.79,2409848.48
2020-02-17 02-AM,ETHUSD,254.73,254.83,250.8,252.62,2452382.58
2020-02-17 01-AM,ETHUSD,255.4,259.08,253.82,254.73,1757491.49
2020-02-17 12-AM,ETHUSD,258.5,261.5,254.82,255.4,2529707.0
2020-02-16 11-PM,ETHUSD,255.41,263.85,255.2,258.5,5257624.8
2020-02-16 10-PM,ETHUSD,251.86,255.5,250.53,255.41,1837310.32
2020-02-16 09-PM,ETHUSD,252.81,254.44,251.43,251.86,1143069.3
2020-02-16 08-PM,ETHUSD,250.22,253.21,248.85,252.81,2533580.29
2020-02-16 07-PM,ETHUSD,253.96,253.96,246.66,250.22,3529474.98
2020-02-16 06-PM,ETHUSD,250.64,256.8,250.64,253.96,3762016.84
2020-02-16 05-PM,ETHUSD,246.1,252.89,241.4,250.64,5819633.35
2020-02-16 04-PM,ETHUSD,259.04,263.21,236.37,246.1,13323454.31
2020-02-16 03-PM,ETHUSD,262.59,264.11,256.43,259.04,4313435.21
2020-02-16 02-PM,ETHUSD,267.05,268.35,262.12,262.59,1690233.83
2020-02-16 01-PM,ETHUSD,265.73,267.3,260.5,267.05,1886705.02
2020-02-16 12-PM,ETHUSD,266.16,267.81,263.41,265.73,1128955.68
2020-02-16 11-AM,ETHUSD,266.53,269.78,265.5,266.16,1273824.33
2020-02-16 10-AM,ETHUSD,269.97,270.84,266.39,266.53,851066.57
2020-02-16 09-AM,ETHUSD,271.04,273.0,269.42,269.97,629254.41
2020-02-16 08-AM,ETHUSD,270.36,272.7,268.55,271.04,649518.5
2020-02-16 07-AM,ETHUSD,271.29,272.62,270.27,270.36,499197.59
2020-02-16 06-AM,ETHUSD,270.96,271.94,270.17,271.29,884178.62
2020-02-16 05-AM,ETHUSD,273.11,273.85,268.58,270.96,1279889.72
2020-02-16 04-AM,ETHUSD,271.45,273.33,269.85,273.11,1230262.68
2020-02-16 03-AM,ETHUSD,273.53,273.95,270.63,271.45,1130716.54
2020-02-16 02-AM,ETHUSD,267.87,274.0,267.09,273.53,3379759.17
2020-02-16 01-AM,ETHUSD,265.8,268.16,265.0,267.87,2115610.71
2020-02-16 12-AM,ETHUSD,264.92,266.04,258.0,265.8,2824889.87
2020-02-15 11-PM,ETHUSD,267.5,267.5,262.89,264.92,1380925.64
2020-02-15 10-PM,ETHUSD,268.01,269.0,266.58,267.5,785651.19
2020-02-15 09-PM,ETHUSD,267.03,269.21,266.04,268.01,1218378.2
2020-02-15 08-PM,ETHUSD,266.36,267.47,265.54,267.03,2447329.3
2020-02-15 07-PM,ETHUSD,268.57,270.13,265.33,266.36,4048065.13
2020-02-15 06-PM,ETHUSD,262.52,268.68,261.35,268.57,5069798.31
2020-02-15 05-PM,ETHUSD,266.79,270.89,262.03,262.52,6090095.45
2020-02-15 04-PM,ETHUSD,273.78,280.0,264.52,266.79,12703217.96
2020-02-15 03-PM,ETHUSD,281.79,282.07,266.57,273.78,8184179.51
2020-02-15 02-PM,ETHUSD,282.18,283.65,281.5,281.79,838011.42
2020-02-15 01-PM,ETHUSD,282.89,283.7,281.69,282.18,604560.08
2020-02-15 12-PM,ETHUSD,281.77,282.89,280.1,282.89,775808.02
2020-02-15 11-AM,ETHUSD,282.88,283.74,280.59,281.77,489237.29
2020-02-15 10-AM,ETHUSD,284.04,285.34,282.6,282.88,713694.73
2020-02-15 09-AM,ETHUSD,282.66,284.57,281.54,284.04,553314.09
2020-02-15 08-AM,ETHUSD,279.72,282.76,279.17,282.66,1056224.02
2020-02-15 07-AM,ETHUSD,280.89,281.07,278.05,279.72,2323120.52
2020-02-15 06-AM,ETHUSD,278.7,281.69,277.41,280.89,1947250.43
2020-02-15 05-AM,ETHUSD,281.76,281.78,278.56,278.7,705293.76
2020-02-15 04-AM,ETHUSD,282.37,282.88,280.49,281.76,1223800.22
2020-02-15 03-AM,ETHUSD,280.85,283.49,280.52,282.37,1879859.81
2020-02-15 02-AM,ETHUSD,279.55,282.9,278.27,280.85,3299822.63
2020-02-15 01-AM,ETHUSD,286.39,287.0,278.76,279.55,4966797.63
2020-02-15 12-AM,ETHUSD,286.27,290.0,285.1,286.39,5146513.87
2020-02-14 11-PM,ETHUSD,284.13,287.98,282.68,286.27,2265638.82
2020-02-14 10-PM,ETHUSD,282.79,284.53,281.32,284.13,2552361.21
2020-02-14 09-PM,ETHUSD,283.24,284.5,281.64,282.79,2068601.56
2020-02-14 08-PM,ETHUSD,283.44,284.22,281.38,283.24,1715223.25
2020-02-14 07-PM,ETHUSD,285.05,286.09,280.23,283.44,4202817.51
2020-02-14 06-PM,ETHUSD,279.48,285.2,279.47,285.05,4711676.04
2020-02-14 05-PM,ETHUSD,278.16,280.45,276.12,279.48,3392689.17
2020-02-14 04-PM,ETHUSD,273.07,278.27,272.49,278.16,5138868.06
2020-02-14 03-PM,ETHUSD,272.08,274.5,271.56,273.07,2214875.8
2020-02-14 02-PM,ETHUSD,270.07,275.0,270.02,272.08,3113947.35
2020-02-14 01-PM,ETHUSD,270.42,271.0,269.07,270.07,857656.81
2020-02-14 12-PM,ETHUSD,270.86,272.5,268.73,270.42,1380518.38
2020-02-14 11-AM,ETHUSD,269.93,271.57,267.41,270.86,1091010.24
2020-02-14 10-AM,ETHUSD,267.8,272.47,266.66,269.93,1693514.04
2020-02-14 09-AM,ETHUSD,265.46,268.34,265.11,267.8,841989.23
2020-02-14 08-AM,ETHUSD,262.49,266.43,262.21,265.46,997307.2
2020-02-14 07-AM,ETHUSD,264.31,265.2,260.13,262.49,1391740.43
